Nuclear,Wind,Hydroelectric,Oil and Gas,Coal,Solar,Biomass
1403,604,2426,708,1237,38,80
1409,567,3112,1911,1230,0,81
1375,1371,1861,1469,1138,214,82
667,531,3500,304,794,333,25
1382,35,2197,650,1972,0,56
1404,1510,1409,1678,1586,0,64
711,945,2401,352,964,0,76
1332,389,1437,1083,861,0,41
1390,245,993,1522,1602,0,72
678,537,3111,436,1118,12,32
1328,45,1994,417,599,836,50
689,1383,2843,408,937,122,36
1353,152,1835,1312,1213,0,51
1418,239,887,1283,1100,0,64
1331,20,1212,839,968,455,53
1388,1017,979,357,613,204,47
1396,1068,1443,1353,935,439,50
645,196,2000,1337,1151,141,53
1356,35,874,811,1387,721,42
1337,429,1607,1281,1139,302,70
1384,358,890,1060,1200,0,65
1386,114,1346,981,768,243,51
1424,743,1145,1409,1632,0,59
723,1258,1267,371,447,0,38
1400,822,1856,1542,1435,0,72
1369,1786,996,513,1317,594,49
1378,145,1073,1519,704,0,37
1350,311,1856,663,686,215,45
1424,332,1912,673,495,36,48
1370,211,2627,311,781,719,31
1369,462,2802,992,1183,505,60
1421,781,1293,616,1036,0,65
1381,1141,1867,575,2082,0,48
1407,1557,1482,1477,1189,0,66
645,248,1449,1196,1024,675,55
1354,558,1477,1318,1616,0,49
1376,1739,614,1328,1317,0,56
672,180,3602,400,1332,0,23
1299,515,1790,387,677,947,53
1337,231,1707,1359,1316,22,56
1428,2524,890,754,471,0,54
1377,141,952,922,1143,1018,68
1370,228,3864,415,1934,0,25
1423,1800,1578,1736,1281,247,72
1353,973,1645,1263,1299,10,52
1416,735,1025,1613,1208,0,67
659,151,3968,434,1147,647,29
1407,1136,2202,800,769,68,52
1388,826,1509,1216,1345,176,35
1384,2297,1300,1481,825,0,35
699,1545,1753,1363,1236,505,73
1373,459,3024,792,1610,128,82
1431,1550,619,1386,1263,0,54
1418,0,2168,1821,1573,0,64
1362,1016,1290,967,848,5,34
1338,88,2796,1080,1214,0,41
1387,1173,1605,1367,1312,113,64
1377,1206,1374,1308,1371,109,55
1421,1682,1812,1274,975,0,73
1373,1072,1093,1310,666,0,54
710,873,3844,678,990,165,69
1329,35,1266,1313,1277,0,66
1369,2495,2021,1696,992,63,61
1373,52,784,746,1535,0,51
1394,359,945,1410,736,302,30
1393,2333,2155,1668,936,0,70
690,149,1745,1319,1441,0,68
1390,874,1074,1061,841,8,46
1310,62,852,1007,626,1072,38
1407,337,3180,398,956,38,32
1337,1127,1653,1158,951,390,32
1396,2255,2140,1857,1219,0,75
1325,504,1928,1226,1789,52,57
694,217,3491,996,774,400,36
1327,15,1155,1223,794,333,49
640,198,3208,418,913,666,47
1383,2442,1603,727,638,841,47
1351,187,1730,869,364,779,42
1420,63,1794,630,744,164,46
1424,1710,1209,1679,1241,0,64
697,698,3058,461,864,0,40
1359,694,1131,1023,851,1,34
683,-11,2716,473,1606,426,41
1358,729,1191,1019,861,0,35
1422,1693,1781,986,621,0,46
1418,759,1416,1503,1681,84,64
1399,727,1456,847,585,0,38
1362,271,1736,761,727,8,47
1378,1002,1154,1272,1133,0,54
1383,853,2052,590,1854,0,44
1402,1053,2502,1600,1050,263,47
1348,881,2071,1994,2221,13,58
1383,239,968,1630,718,0,39
1397,655,953,1279,1200,0,53
1391,150,1700,1441,1213,52,55
1418,240,906,1626,1152,0,72
1202,297,1820,979,1318,97,68
1360,2158,1304,1148,705,729,34
1397,111,2455,1633,864,67,32
1259,39,1545,1227,1660,634,51
676,328,2242,1186,1101,354,61
835,1163,1887,1363,940,0,52
1383,1655,2037,1263,944,782,84
1405,422,2069,1866,1187,0,69
1356,665,1109,1350,728,0,38
1392,104,1310,1451,1812,662,55
1373,1502,1516,1633,961,0,53
1403,1281,2607,1789,1010,0,67
1418,81,2154,707,974,792,78
1357,55,1604,650,1613,7,46
1387,63,1173,1185,1165,0,37
1380,685,1931,976,1144,147,57
1400,708,1822,1817,722,630,59
1388,1446,987,1670,930,0,52
1278,224,1160,1198,743,1051,48
1390,102,2359,866,984,452,45
1382,40,1887,485,672,0,57
698,870,1769,1266,1086,0,66
1390,36,1879,1530,1404,0,76
1339,1694,1333,1712,1638,40,56
671,2018,1953,1587,956,0,58
1318,292,1011,1321,811,0,52
1405,1412,1516,916,1333,0,79
1335,435,1018,1190,979,145,44
1335,1538,2099,1744,924,0,50
1375,1049,2599,1278,1527,13,64
1338,735,1723,1153,1696,0,52
1390,570,1784,1306,913,275,55
1425,1012,1940,556,934,341,56
1353,82,2600,1905,1340,96,76
1379,718,1017,1567,1416,0,70
1412,20,835,1370,1352,348,75
1398,725,2179,1830,1259,0,78
688,905,2887,537,838,0,43
1356,40,1845,1322,1123,432,55
1361,255,2960,1609,1496,391,69
1385,0,2362,1838,1347,0,72
1399,15,2319,1496,755,238,53
1383,352,2208,1195,1255,506,52
1314,28,1419,1249,941,0,44
1420,762,1530,922,752,0,50
1374,939,1335,1583,1699,5,65
1428,454,1617,1569,1597,0,61
1350,473,1048,623,1524,0,43
1413,549,896,1583,1158,351,67
1341,67,1028,1294,1125,329,62
693,290,2506,535,1023,0,50
1289,1311,1332,1200,1421,726,44
1400,1837,1479,1545,740,0,57
1380,15,1117,1650,840,0,40
1310,1110,1449,1093,1837,589,54
1416,504,2509,1501,1239,118,70
1347,569,1793,1173,548,457,53
1384,629,1703,2012,1855,0,55
1388,1656,988,1808,866,0,51
1388,1299,705,1471,1405,0,60
666,1024,1595,1569,1099,139,57
1339,187,2837,1680,1097,131,62
676,335,2789,1271,1359,781,42
1419,260,1371,635,1151,0,77
691,1046,1505,927,980,0,36
1386,1233,1591,1815,1135,560,68
1368,438,1860,875,617,222,56
1419,236,1443,663,706,0,46
1414,352,1097,1441,1466,0,70
710,268,3064,439,1172,0,68
1317,380,1999,1203,873,200,53
1352,246,2416,1548,1302,191,66
1355,1539,2444,372,1305,12,49
1416,521,1672,1150,965,0,74
670,146,939,723,1122,631,57
1386,2242,1832,966,1473,4,47
1388,511,812,1906,2173,0,57
1401,906,2694,725,1012,0,52
1412,149,2930,1204,1360,148,65
680,92,1660,1143,901,24,49
1378,434,1145,1680,753,0,43
1329,426,2544,1183,1511,236,60
1307,394,2333,1219,1164,307,55
1407,199,3006,394,1145,12,35
669,252,2352,378,442,43,46
692,965,2693,1038,1101,0,37
1351,551,2068,1252,703,0,29
1349,1349,1126,1235,1059,80,52
1327,582,1659,1087,858,488,47
1389,791,2081,1105,1161,0,84
1364,43,2630,423,639,4,52
1324,1179,638,1023,1102,0,63
1410,1921,1766,489,1245,0,55
1321,192,1187,1057,692,896,39
1406,1294,2110,687,1416,240,73
692,437,2363,1273,1284,21,68
1347,292,1504,1121,1013,678,68
1332,1017,1220,1664,1361,11,60
1426,1054,1872,1581,2011,77,58
1335,273,1244,1270,638,1345,50
1361,1342,1049,598,700,297,44
1353,213,1754,1285,1236,1,49
691,352,2190,1061,1244,215,65
1410,1892,617,479,1022,547,62
1424,577,1977,1681,1608,0,64
1417,110,1889,1859,1195,0,76
1389,142,1337,1669,1171,1,58
1382,394,1532,1389,996,0,41
650,117,1982,1095,983,502,51
1387,358,2246,1518,1579,0,53
1409,297,1698,418,1022,0,49
1392,2176,2102,1485,782,0,51
1376,541,1285,1129,846,0,38
1396,69,3085,730,1050,0,52
1403,178,1910,1523,1373,228,78
1375,55,1775,1620,1644,0,63
715,50,2880,1152,1190,796,77
697,96,2995,362,610,0,30
1375,1084,1922,1813,1642,43,58
1354,128,1843,1264,1234,175,43
1407,20,2454,466,894,464,27
1311,890,1537,818,1352,417,54
1422,1452,1355,1720,1290,98,71
1415,2131,848,874,1241,0,77
1369,220,2064,1192,1267,0,57
1374,6,1832,1130,791,0,55
1349,26,1274,624,1747,0,46
1356,233,1890,1185,1184,0,46
1377,739,2634,527,1248,258,32
1423,1198,2020,1246,900,0,62
692,575,1743,1243,1455,0,61
1292,816,2363,1172,673,806,31
1380,315,1395,1856,923,224,52
1363,20,1634,1299,1127,685,61
1371,202,1589,1391,899,7,68
1387,1620,1806,1326,926,0,37
1360,842,1377,993,875,0,31
1423,6,2668,1720,851,0,71
662,165,1483,1269,1008,0,44
1370,21,3412,1138,1267,639,74
1402,1843,1612,1662,993,196,60
1402,217,1651,1742,1269,0,83
1373,1960,2286,1760,1049,0,53
1411,752,2106,849,1002,0,63
1421,599,2172,1525,937,1,66
1296,1236,1020,991,762,729,53
1388,535,1300,995,1191,0,35
1415,2455,581,481,811,459,54
670,947,1956,1648,1090,0,47
1390,372,1706,620,1600,0,44
1378,721,1556,1929,1611,0,63
1414,710,2069,1747,1427,0,71
1434,704,881,1207,1502,0,57
1384,74,1012,1288,968,0,67
1366,486,1598,1787,1884,119,56
1407,677,2651,468,914,3,35
1424,264,1290,1530,1157,0,62
1393,1406,828,1928,1374,0,64
1371,893,1981,1304,1456,0,50
1405,240,2752,1685,1225,47,60
1380,575,1149,722,749,613,33
1377,510,3128,546,1053,377,32
1391,1372,3067,1815,1443,34,82
1374,2042,1996,1376,1571,19,63
704,1747,1469,1036,733,115,50
1397,518,2169,1500,1621,0,55
1403,1718,2569,957,935,0,62
1376,510,932,523,770,761,40
1382,354,2160,1284,1161,0,43
1370,755,1284,1236,1357,0,69
1303,381,3842,441,1822,547,28
1393,894,1262,1289,887,0,38
1385,1499,1008,1133,1367,0,50
1403,305,1978,1029,638,70,48
1363,259,2268,1338,1537,0,59
1422,88,1520,488,997,0,68
1406,717,2647,398,928,0,34
1397,1587,2225,1210,736,0,67
1378,799,1252,1924,1581,0,64
1300,663,1915,1277,1299,712,63
1399,1519,1992,881,1191,471,74
1389,1707,970,832,590,560,49
1336,452,1863,1218,1676,21,55
1364,71,1588,1355,964,18,69
1411,1010,1332,1220,1429,88,78
693,196,1706,825,1088,80,55
1407,1561,1385,399,811,519,50
1395,2436,1912,1063,1559,249,60
1375,2398,1255,1402,590,0,36
1353,42,1752,796,1575,200,39
1369,574,1034,844,824,0,56
1309,138,3015,1254,1189,107,53
1373,1008,875,1294,1260,0,62
1386,262,1124,926,1092,277,50
1367,2040,2980,479,887,480,63
1300,599,1917,1268,1266,387,56
1337,1449,2059,845,1320,380,57
1399,1128,2020,1657,1214,0,77
1363,285,1419,984,694,739,31
1366,1069,1917,1810,2032,12,58
1393,580,1743,634,640,359,44
1390,708,1328,841,1187,0,51
1383,862,3163,1793,1082,44,78
1382,706,1033,1582,1141,473,57
1388,81,1894,620,1980,0,54
1402,1202,2761,1196,1237,2,65
1427,1517,2165,1399,1666,45,63
687,641,2579,1625,1012,70,31
1296,215,933,1207,750,955,52
1342,2589,2756,1808,1014,19,63
1376,436,2742,1718,731,0,56
1400,114,2260,1904,1413,0,77
1375,677,807,1355,1247,0,53
1427,368,1609,636,519,170,53
1354,461,2295,1429,1489,217,66
1354,391,849,1056,1829,0,40
1406,556,2084,1753,1319,85,62
1420,737,1620,1187,978,0,59
698,786,3705,447,1062,0,73
1362,675,1131,1059,953,0,30
1396,857,1682,1269,1361,0,59
1388,878,1037,1779,926,0,55
1392,28,2363,1818,1073,24,57
1423,985,1758,1304,1506,174,62
1352,299,1164,1250,1100,664,53
1407,1457,935,1290,1372,0,65
1395,381,1427,1323,651,0,47
1388,919,1371,1264,928,0,54
1359,1344,1530,1802,1122,17,79
1381,613,3739,1854,1639,0,77
1385,154,1997,1299,1131,15,66
1317,378,1313,1075,1177,1157,69
1402,514,2124,1629,863,0,67
1399,158,1292,1398,946,67,47
1353,920,2146,1263,1334,0,55
652,2288,2417,1152,1132,366,39
642,243,3747,422,1295,756,32
1405,975,2386,828,1042,45,63
1387,595,2071,590,1806,169,52
1371,432,2516,1722,1385,363,68
1391,568,1207,1122,1187,0,30
1313,575,1780,1230,838,316,53
647,252,1356,1187,979,832,53
1399,1235,1357,890,1657,0,50
1396,317,2494,472,807,68,55
1392,1264,1738,625,1483,546,49
1373,474,1407,1197,549,0,52
1387,916,1262,1169,1451,62,64
1379,251,1318,1734,891,56,56
1402,200,2363,1669,1100,0,58
698,87,2422,1352,1232,44,63
691,123,2158,1266,1263,561,69
650,724,1965,1587,1108,169,57
1400,176,1644,1644,1494,0,67
1326,148,1591,1270,1305,738,41
976,-2,3174,412,940,267,38
1376,1792,2216,922,934,379,62
1384,299,1386,1540,861,0,37
1338,678,1862,1279,1086,400,64
1320,713,2084,1267,861,0,44
1424,312,1590,718,1169,0,68
1357,489,583,1307,1142,1,59
688,332,1975,1254,1464,0,38
1357,1276,2603,902,1220,1,66
1377,103,1285,1340,632,320,58
674,102,1702,1257,1092,1,35
668,337,1779,822,1387,577,58
1335,164,805,436,399,991,46
685,395,1936,1197,1430,0,37
1399,2428,2261,1672,995,78,70
703,204,1935,1180,1093,614,64
1368,331,1623,1686,897,0,41
1381,1161,2712,1791,1173,197,67
1332,456,1639,1055,1197,45,40
1393,2025,737,1483,679,0,40
1425,163,1208,1683,1402,0,76
701,914,1929,1648,1260,0,71
1411,127,2011,463,915,768,26
1339,738,1546,1011,1069,81,37
1427,2527,1096,757,482,0,54
1357,809,1494,1522,1700,1,80
674,234,2282,1274,1209,387,70
683,109,1743,1141,904,0,54
690,552,1664,1229,1458,0,60
1402,1140,1999,1468,1139,0,75
1425,1033,1003,1558,1529,0,63
1376,1734,1602,1151,1462,401,65
1391,2060,2502,1529,876,0,59
1366,1717,1567,1540,1474,102,77
1350,1762,2733,1375,885,9,67
1373,74,725,719,1515,0,50
1300,147,1436,868,1698,696,51
1398,1128,2095,1252,1268,88,76
1345,372,2008,1332,1218,30,67
1395,293,1076,1676,1373,0,86
1329,360,690,709,634,917,49
1393,1521,1738,1739,1079,0,40
1385,257,1468,558,1281,0,33
1347,113,1935,1273,1621,1,45
1383,56,2375,1824,1054,0,51
693,163,1720,1221,1430,0,66
1371,292,1768,1300,1265,108,59
1332,498,2342,1218,1094,4,30
1365,96,2332,467,704,0,56
1384,690,879,1534,832,0,38
1345,2107,2236,1475,759,438,57
1405,2079,1930,1458,1252,0,70
1334,418,2009,1220,1702,437,44
1399,2698,2228,1534,964,25,64
1391,1843,2030,1081,514,0,63
1316,484,1719,1300,1330,710,64
1427,627,995,1888,1343,439,61
1324,203,1154,1426,1616,59,57
1410,353,927,1320,1376,0,54
680,2125,2042,462,1315,0,36
1395,199,1838,949,762,175,40
1391,1780,981,1200,1063,0,51
684,377,3208,321,738,106,28
1385,792,855,1729,806,0,41
1403,946,3089,1176,928,492,64
1359,355,2920,287,1416,647,36
681,1414,1889,469,1226,71,40
1423,56,1373,1506,1640,0,73
1371,73,1162,1239,768,0,58
1346,257,2895,730,1558,574,79
1403,502,2175,705,959,10,80
1329,735,1020,1091,913,0,53
1350,963,652,735,830,0,36
1324,1075,647,982,1105,0,62
1339,115,1764,1386,964,143,52
1376,2094,963,1311,1260,0,57
1336,2591,2101,1486,734,178,56
1380,54,1098,1493,1198,0,72
1418,71,1845,860,1034,0,59
1380,151,1405,1868,2016,0,67
1347,1552,976,558,1170,696,45
1340,338,2386,1758,860,0,45
1376,1413,976,1493,981,0,73
1394,35,2082,1726,1391,59,68
706,2509,3750,690,1174,64,63
1359,868,2027,1404,731,0,53
1393,2430,1985,1755,786,0,54
1369,614,2253,853,1010,371,35
1389,188,3599,428,666,149,37
689,277,3454,1340,1149,658,39
1391,28,2103,1567,1344,97,74
1384,24,1849,1569,1484,33,77
1390,2611,1364,802,1469,249,50
1409,1503,1259,846,970,0,34
1414,655,2324,1786,1204,0,65
972,15,3195,452,945,15,32
1390,893,1714,845,1248,634,78
653,270,2883,1225,1202,428,28
1415,496,2478,1301,1207,0,82
1398,514,1300,1331,909,0,42
1351,913,1201,1204,1203,0,66
1354,2690,3036,678,1079,469,30
1338,184,1803,1352,1739,154,40
1394,1957,1238,1538,725,0,42
1365,1949,2493,1655,1052,196,51
1391,1119,1936,1693,1145,108,76
1403,114,2797,700,1030,0,49
1384,1592,1840,1536,2055,0,64
1345,61,1437,1283,812,0,42
1349,1073,3117,329,817,165,28
1423,1408,2277,1646,1116,0,65
1410,2298,1528,306,998,0,69
1359,81,2633,471,693,0,55
1394,504,1611,1406,824,0,32
1395,1314,1286,1699,1847,23,63
1394,767,3314,727,1271,0,39
1409,1378,1580,1624,1291,0,70
1323,405,1696,909,1698,398,51
1423,166,2761,1820,1532,0,68
1348,750,1497,1231,995,0,32
1416,285,1240,891,1021,525,69
1317,1067,2087,401,569,1039,54
1427,536,2167,1614,1323,35,68
1364,94,2539,1532,1157,205,60
681,976,1790,1521,1060,0,46
1324,381,1028,1530,924,327,38
1398,1776,2196,1124,1197,83,79
1411,701,1952,427,1207,0,51
1336,177,2068,1212,1677,360,50
711,163,3004,457,1115,175,63
683,31,2705,426,1305,731,22
1378,352,1403,1190,583,0,65
1365,787,1247,904,660,691,31
1384,515,2016,554,967,659,74
1312,910,1271,1233,771,903,51
1393,1972,2340,1784,1000,0,48
641,355,3187,400,846,719,43
1388,2160,2139,1511,772,32,59
1363,1124,1464,1857,926,131,61
1391,594,1561,1957,1450,15,37
1331,6,1946,1195,1214,566,29
697,218,1760,1227,1143,0,67
1430,2207,1237,757,484,39,56
704,756,874,855,645,0,53
1367,497,2233,1105,1271,299,51
1405,393,2815,383,946,252,34
1406,1648,1166,875,1166,0,75
1355,47,1675,1242,864,454,59
691,342,1801,1197,1162,202,68
662,668,2456,359,842,539,33
1375,19,2010,647,1632,134,51
1421,2502,1741,1761,1312,32,71
654,1226,1188,1299,1143,0,51
681,721,1134,1281,789,0,53
1371,467,1557,1421,946,0,68
1407,177,1652,1787,1284,0,83
1427,1480,1803,978,1228,0,46
1388,27,1529,1893,1743,0,54
1424,631,1413,674,529,0,47
1424,811,1198,1157,988,0,60
1393,876,1537,2045,2030,0,63
1389,48,1146,1538,1552,0,73
1411,578,994,1021,880,0,67
1340,1316,1771,1643,1740,0,63
1400,2333,1368,1546,935,1,60
1391,448,1968,1822,888,0,60
1346,47,1386,1285,1083,0,62
1415,1196,1469,387,917,79,64
695,370,3588,1176,1377,0,77
672,727,3268,394,999,0,20
668,296,3018,1071,1256,602,63
1351,2109,1550,932,725,720,49
1419,-2,2048,549,1086,0,71
1378,164,1781,1244,1680,0,63
1340,628,1093,403,1455,0,48
1386,1595,1516,1326,914,0,35
1308,168,1710,1268,891,300,58
1395,966,1502,1503,1362,369,54
1340,807,2946,1142,1295,416,73
1416,979,1719,1766,1121,26,78
1322,901,3267,634,1418,656,36
1369,1835,2448,1669,590,0,59
1387,882,1207,1745,1468,0,53
1356,541,1736,1210,1199,55,65
1351,-3,2542,1557,1183,100,62
1390,2101,2104,1896,900,0,56
1387,2471,2389,1474,755,0,58
1382,1808,769,1224,1442,0,61
684,1100,2865,465,1678,109,39
1422,9,1462,1579,1219,0,71
1365,658,692,986,1753,0,40
1385,122,1696,620,1599,0,46
1405,625,1907,834,931,0,59
1311,128,2014,1264,941,0,41
1388,959,1462,1918,1473,0,58
1425,843,652,1083,1202,0,73
1386,427,1702,867,612,0,56
1413,289,796,1410,1332,0,43
1318,1536,1204,975,1137,163,58
702,421,4097,845,1260,0,71
1376,504,1227,1382,1533,0,66
691,192,1832,1139,1252,0,36
698,457,2323,1303,1487,192,61
1389,203,1049,682,1551,0,69
1399,1806,2261,1585,1102,15,85
1379,7,2310,1493,1420,224,79
1405,930,1839,1418,927,0,45
1388,1562,2445,957,965,74,60
1424,147,1483,662,491,0,50
1340,119,1209,1178,744,329,46
1395,1746,1629,1806,768,0,61
1349,114,3538,808,1684,148,38
1393,1492,1904,1516,882,0,56
1400,87,2086,877,1412,223,66
1422,2150,955,837,1048,0,72
1379,-12,843,1369,1304,366,55
1324,395,1337,1279,708,0,51
1405,581,2221,1027,976,370,64
1306,2651,1388,1658,803,240,39
710,387,3474,648,1300,0,59
1411,101,2294,427,1281,49,77
1336,432,1665,1606,1769,775,65
692,224,2144,1239,1111,198,57
1411,1332,921,773,584,0,50
1355,512,1291,1365,1355,365,55
1319,101,1224,1213,836,0,51
1409,247,2981,1181,1354,45,69
1389,338,1392,1878,1834,0,64
1351,886,1492,1325,885,92,55
1407,636,2869,976,876,0,57
1385,388,2097,1597,1048,556,50
1344,1957,1370,1239,867,394,29
1338,210,1702,933,1618,0,47
671,153,2649,1231,1193,596,38
691,520,2093,1242,1292,243,70
1375,315,1391,1143,1216,0,67
699,2390,1993,1385,1340,0,75
1320,154,2466,1296,1410,681,65
1352,1901,1217,1206,811,0,46
692,48,2638,1265,1427,262,42
1374,52,1543,1901,1335,164,76
1376,1289,2586,1894,976,0,56
1387,559,1553,1567,1229,0,78
1413,1335,1213,821,970,0,78
1343,1652,1702,934,1314,195,56
1427,1085,1379,1822,1445,0,66
1369,974,1002,478,1195,266,50
1358,142,2109,484,544,489,65
1301,896,1397,1144,945,765,35
700,104,2787,1091,1228,0,67
1370,964,1411,1796,605,0,43
1375,206,1161,956,874,461,69
1385,2439,1149,1501,842,22,38
1315,50,1663,641,1677,171,42
1374,1507,1474,821,2001,762,51
1419,1298,1268,1766,1123,0,71
1382,409,1493,1590,1635,602,64
1372,-2,848,1433,1520,0,55
1364,38,1184,1342,1201,0,68
1365,2061,1647,1150,1418,203,46
1393,329,1578,1583,1281,176,72
1362,18,2167,1161,942,254,35
1104,65,1716,1341,1741,0,41
1357,1031,843,822,1548,0,43
1334,282,1718,1288,1314,700,38
1393,955,2187,1632,1064,0,50
1347,339,1538,1104,659,204,32
1306,485,842,1098,627,1007,45
1368,558,1507,1185,559,479,52
691,560,1623,1128,1036,0,36
1378,444,1303,1316,921,150,51
1350,689,884,946,1605,0,38
1377,834,1091,1008,1175,296,68
691,626,1390,595,835,912,56
679,738,1602,1136,782,0,52
1398,144,1753,398,427,566,49
1398,2040,1625,1664,1001,15,67
1380,133,1055,1753,780,0,56
1407,1685,1590,655,1300,0,72
1374,57,2023,949,1539,335,81
672,33,2253,1313,1474,772,62
684,69,1720,256,965,0,50
1373,244,1799,1237,1197,226,43
1353,381,1789,617,1342,408,41
1356,1438,1727,1075,1393,10,47
1380,356,1543,1188,1311,494,53
1386,178,2624,953,1081,461,57
691,1078,2088,495,1023,0,36
1393,141,944,1932,1645,0,51
1353,480,1694,1183,1556,0,58
1382,214,2465,1144,1326,0,41
1381,1306,958,1041,1146,0,36
1410,2,2391,465,889,622,28
1333,320,1312,1188,1444,325,63
1393,287,2716,1645,1116,158,45
1381,1586,1655,1339,850,165,49
696,847,893,1081,1551,0,47
1404,1644,2252,965,1003,0,60
1389,41,1150,1108,988,0,54
998,537,1405,1529,1178,0,69
1400,669,2304,936,1316,0,68
1350,908,2706,990,1274,613,71
1422,414,1576,559,694,214,36
658,565,3410,416,931,220,41
652,21,1339,1252,1048,623,45
1383,1457,1795,1317,1327,59,74
1379,761,1209,1266,1127,0,49
1382,964,2067,1755,1753,103,64
1425,1942,1049,636,503,0,50
1404,63,1994,1163,1122,0,74
1331,60,1640,1438,933,525,56
1423,1294,1139,1105,1037,0,70
1415,155,1573,624,705,572,49
1407,1287,1330,790,1075,0,75
1368,109,1193,1339,1567,0,60
1384,1975,1939,1379,981,262,74
1421,342,1085,1795,1188,0,73
1405,207,2230,974,920,0,46
1410,176,2399,1793,1451,0,76
1378,529,1076,1236,1332,0,60
1326,760,1417,1065,975,0,53
1405,556,2170,427,841,9,61
1334,1605,737,807,677,850,47
1363,290,1501,1448,1920,0,51
1426,218,1540,683,508,0,52
1365,195,2434,250,1440,0,37
1369,1011,776,1409,1393,0,62
1391,1640,1049,1195,1030,0,50
1342,396,2029,1321,1778,368,49
1395,777,1371,727,607,0,45
1391,272,1725,1724,1055,0,52
1416,365,1688,916,1282,114,73
1384,2192,1590,1659,821,0,48
689,159,3470,1155,1257,553,67
1371,756,825,1235,1608,0,61
1420,1027,1110,1312,922,0,67
1367,462,1548,773,1023,663,76
701,117,1549,1385,827,378,54
1422,35,2835,1716,879,80,76
1360,83,1072,1290,1193,0,48
1418,1187,995,1519,1432,0,70
698,383,2068,751,980,340,60
1355,111,2125,1182,929,595,33
709,703,3408,809,1194,100,69
1386,70,2073,1303,1028,70,69
1428,1260,1380,1015,1700,0,48
667,129,2628,446,521,0,44
691,721,1970,792,1013,0,26
1316,266,595,1036,781,950,47
693,231,1755,429,1022,17,56
1423,2059,1519,1449,871,70,63
1423,974,2656,1207,1003,0,67
1422,1390,2074,533,525,105,46
685,474,1419,273,965,0,51
1380,92,1263,733,1106,659,34
1400,1217,2415,1599,1035,104,71
1387,491,2489,1114,1199,446,69
1418,403,983,1658,1154,0,63
671,508,3095,495,1692,307,37
1396,1855,1780,1206,707,0,28
1429,1109,1701,1716,1071,0,64
689,234,3143,1223,1232,6,26
1393,485,1885,1601,833,0,65
1381,506,1894,704,596,674,50
1377,575,1046,1557,939,0,35
1370,495,2812,374,1416,0,33
1409,1409,1768,671,860,399,45
696,1860,2424,400,865,0,43
1382,282,2173,1284,1113,94,69
1360,833,1618,1642,941,723,54
1371,601,1313,1421,1634,9,64
1382,6,1258,1633,1131,268,57
1384,1832,651,1505,733,0,42
1258,1126,1473,1039,1059,194,56
1392,1418,1424,1097,1179,241,50
643,2153,2881,441,1422,361,29
1419,464,1054,1502,1367,303,63
1372,233,1956,495,657,0,62
1384,1274,1133,1383,829,0,53
1333,247,1713,1226,802,0,28
1404,1659,1821,656,1034,296,62
1387,114,982,1276,1066,0,69
1415,1708,1073,394,1099,0,58
671,367,1812,1005,925,563,35
1361,179,2730,729,1498,704,85
1393,192,2120,869,1093,0,42
1426,1427,1116,1078,1369,0,56
1308,133,470,424,721,1141,50
1394,2464,2379,1484,1247,0,81
1334,2260,2569,1648,1042,158,48
1335,832,740,914,664,117,44
1383,1399,2945,936,1632,0,37
1364,49,1875,1177,1496,434,37
1363,278,2214,1430,1013,0,58
700,429,1797,508,965,581,59
